,name,review_count,rating,price,cat1,zip_code,nyc,borough,cluster,is_affluent
410,La Nueva Estrella,32,2.0,2,salad,10467,True,Bronx,38,0
411,Domino's Pizza,103,1.0,1,pizza,10463,True,Bronx,62,0
412,Tcr Cafe,5,3.5,3,cafes,10463,True,Bronx,62,0
415,Dragon Garden,20,2.5,1,chinese,10467,True,Bronx,38,0
416,McDonald's,33,2.0,1,burgers,10040,True,Manhattan,42,0
417,Fiesta Bar & Restaurant,2,5.0,1,bars,10458,True,Bronx,12,0
418,Las Sirenas Restaurant,10,3.0,1,mexican,10453,True,Bronx,56,0
421,Domino's Pizza,67,1.0,1,pizza,10458,True,Bronx,12,0
422,Checkers,13,2.0,1,hotdogs,10458,True,Bronx,12,0
423,Mugzs Sports Bar,10,3.5,1,divebars,10458,True,Bronx,12,0
424,Fresh Smoothies & Cafe,7,3.0,1,juicebars,10468,True,Bronx,12,0
426,Domino's Pizza,99,1.0,1,pizza,10453,True,Bronx,56,0
428,Happy Garden,3,4.0,1,chinese,10458,True,Bronx,12,0
430,New Oriental House Chinese Restaurant,3,4.5,1,chinese,10458,True,Bronx,12,0
431,Lucky Star,3,3.0,1,chinese,10468,True,Bronx,12,0
434,Fidel Gourmet Deli,8,3.0,1,convenience,10034,True,Manhattan,42,0
435,El Tina Bar,11,2.5,2,danceclubs,10034,True,Manhattan,42,0
437,Kennedy Fried Chicken,3,3.0,1,salad,10468,True,Bronx,12,0
439,Ginos Pizzeria Restaurant,15,3.0,2,pizza,10467,True,Bronx,38,0
442,El Valle Cocina Restaurant,37,2.0,1,spanish,10467,True,Bronx,38,0
443,La Cocina,6,2.5,1,restaurants,10468,True,Bronx,12,0
444,El Nuevo Sabor,11,2.5,2,dominican,10034,True,Manhattan,42,0
445,China Sea,17,2.5,1,chinese,10040,True,Manhattan,42,0
447,Pine Tree Cafe,16,2.5,2,newamerican,10458,True,Bronx,12,0
448,Second Helping Glatt Kosher Food,7,4.0,2,delis,10463,True,Bronx,62,0
449,Caridad Restaurant,11,2.5,2,spanish,10457,True,Bronx,56,0
451,Khalle Bar & Grill,12,2.5,2,spanish,10463,True,Bronx,62,0
452,John's Fried Chicken,8,2.5,1,latin,10463,True,Bronx,62,0
453,Cafeteria at Lehman College,7,3.0,1,cafeteria,10468,True,Bronx,12,0
454,Mar Y Tierra Resturant & Lounge,11,3.0,2,mexican,10467,True,Bronx,38,0
455,Hung Ying Chinese Take Out,3,3.5,1,chinese,10458,True,Bronx,12,0
458,Burger King,14,2.0,1,hotdogs,10458,True,Bronx,12,0
461,Gardenia Salad Bar,17,2.0,2,salad,10034,True,Manhattan,42,0
462,Popeyes Louisiana Kitchen,10,2.0,1,hotdogs,10458,True,Bronx,12,0
463,Dunkin',16,2.0,1,donuts,10453,True,Bronx,56,0
467,Dunkin',23,2.0,2,donuts,10040,True,Manhattan,42,0
468,Blimpie,3,4.5,1,sandwiches,10467,True,Bronx,38,0
469,AKS Halal Deli & Grill,21,2.5,1,halal,10467,True,Bronx,38,0
470,Little Caesars Pizza,6,2.0,1,pizza,10468,True,Bronx,12,0
471,Rafaelina Restaurant Bar,19,1.5,1,seafood,10458,True,Bronx,12,0
472,Opus Lounge,40,1.5,2,lounges,10034,True,Manhattan,42,0
473,Nagle Bakery,3,4.5,1,bakeries,10040,True,Manhattan,42,0
474,Bronx Ny Pizza Incorporated,5,3.5,1,pizza,10467,True,Bronx,38,0
475,Great Wall Chinese Food,3,3.5,1,chinese,10468,True,Bronx,12,0
476,Madison Cafe,10,2.5,1,cafes,10453,True,Bronx,56,0
477,McDonald's,8,2.5,1,burgers,10458,True,Bronx,12,0
478,El Buen Ambiente,9,2.0,2,latin,10468,True,Bronx,12,0
479,El Valle Seafood Restaurant,9,2.5,1,seafood,10034,True,Manhattan,42,0
480,McDonald's,16,1.5,1,hotdogs,10468,True,Bronx,12,0
481,Taco Rey Restaurant #2,7,3.0,2,mexican,10458,True,Bronx,12,0
482,Billy's Rochambeau Restaurant,7,3.5,1,caribbean,10467,True,Bronx,38,0
484,Brothers Pizzeria,10,1.5,1,pizza,10468,True,Bronx,12,0
486,Lee's Chinese Resturant,8,3.0,1,chinese,10458,True,Bronx,12,0
495,Havana Tacos,5,4.0,2,tacos,10034,True,Manhattan,42,0
496,Number One Restaurant,2,3.0,1,cantonese,10468,True,Bronx,12,0
497,Subway Restaurants,10,2.5,1,sandwiches,10458,True,Bronx,12,0
498,Papa John's Pizza,18,1.5,1,pizza,10463,True,Bronx,62,0
500,KFC,8,2.5,1,hotdogs,10463,True,Bronx,62,0
502,Joe's Pizza,4,4.0,1,pizza,10458,True,Bronx,12,0
505,Kennedy Fried Chicken,8,2.5,1,hotdogs,10458,True,Bronx,12,0
507,Valencia Bakery,4,3.5,2,bakeries,10453,True,Bronx,56,0
508,Maria's Tacos,3,3.5,1,foodstands,10458,True,Bronx,12,0
509,Dunkin',5,2.5,1,coffee,10458,True,Bronx,12,0
510,Golden Gate Restaurant,10,2.0,2,chinese,10463,True,Bronx,62,0
514,Wok Wok Chinese Restaurant,5,3.0,1,chinese,10467,True,Bronx,38,0
516,Michely Deli & Food Market,12,2.5,1,delis,10453,True,Bronx,56,0
517,Happy Days Gourmet Deli,2,4.5,1,delis,10458,True,Bronx,12,0
519,Good Taste Chinese Restaurant,1,5.0,1,chinese,10458,True,Bronx,12,0
520,Jimbo's Hamburgers,5,3.0,1,burgers,10453,True,Bronx,56,0
521,Jimbo's Hamburger Palace,8,2.5,2,tradamerican,10453,True,Bronx,56,0
523,McDonald's,15,1.0,1,hotdogs,10468,True,Bronx,12,0
525,Delio's Pizza,7,2.5,1,pizza,10034,True,Manhattan,42,0
526,Subway Restaurants,3,3.0,1,sandwiches,10463,True,Bronx,62,0
528,El Viejo Jobo Restaurant,6,2.5,2,latin,10034,True,Manhattan,42,0
529,La Parilla Grill,13,1.5,2,steak,10457,True,Bronx,56,0
530,New Yung Hong Chinese Restaurant,4,2.5,2,chinese,10463,True,Bronx,62,0
531,Sedgwick Deli,2,4.0,1,delis,10463,True,Bronx,62,0
534,Kennedy Fried Chicken & Pizza,12,2.0,1,chicken_wings,10453,True,Bronx,56,0
535,Carvel Ice Cream,2,4.0,1,desserts,10463,True,Bronx,62,0
536,Hung Hing,3,3.0,1,chinese,10458,True,Bronx,12,0
539,Chilpancingo Restaurant,6,3.0,1,coffee,10467,True,Bronx,38,0
541,Golden Krust Caribbean Restaurant,11,2.5,2,restaurants,10467,True,Bronx,38,0
544,Dunkin' Donuts,8,2.0,1,donuts,10458,True,Bronx,12,0
546,Kennedy Fried Chicken,10,1.5,1,chicken_wings,10468,True,Bronx,12,0
549,Subway Restaurants,6,2.5,1,sandwiches,10463,True,Bronx,62,0
550,Popeyes Louisiana Kitchen,8,3.0,1,chicken_wings,10467,True,Bronx,38,0
554,McDonald's,9,2.5,1,burgers,10458,True,Bronx,12,0
555,Subway Restaurants,2,2.5,1,sandwiches,10468,True,Bronx,12,0
558,K S M Vegetables & Fruit Corp,1,5.0,1,markets,10458,True,Bronx,12,0
564,Dunkin',5,3.0,1,coffee,10458,True,Bronx,12,0
568,La Rola Restaurant,5,2.5,1,dominican,10458,True,Bronx,12,0
573,Hong Kong Restaurant,3,2.5,1,chinese,10453,True,Bronx,56,0
574,Danny F Donut Corporation,3,3.0,1,restaurants,10034,True,Manhattan,42,0
577,McDonald's,14,1.5,1,hotdogs,10034,True,Manhattan,42,0
579,Kennedy Fried Chicken & Pizza,2,2.5,1,chicken_wings,10458,True,Bronx,12,0
584,Kam Man Kitchen,1,5.0,1,mexican,10467,True,Bronx,38,0
590,El Valle,13,1.5,2,restaurants,10468,True,Bronx,12,0
593,Dunkin',14,1.5,1,donuts,10467,True,Bronx,38,0
595,Popeyes Louisiana Kitchen,8,2.0,1,chicken_wings,10453,True,Bronx,56,0
596,Johnny Pizza & Diner,6,2.5,1,diners,10457,True,Bronx,56,0
598,Lisaly's Sweets,2,3.0,1,desserts,10034,True,Manhattan,42,0
601,Little Caesars,5,2.0,1,pizza,10458,True,Bronx,12,0
607,Great Wall,1,5.0,1,chinese,10458,True,Bronx,12,0
608,Grill 26,5,2.0,2,tradamerican,10463,True,Bronx,62,0
615,Subway Restaurants,4,2.5,1,sandwiches,10453,True,Bronx,56,0
616,Ten Tan,7,2.0,1,chinese,10467,True,Bronx,38,0
618,Subway Restaurants,3,2.5,1,sandwiches,10458,True,Bronx,12,0
619,Little Caesers Pizza,4,2.0,1,pizza,10458,True,Bronx,12,0
622,Dunkin',9,1.5,1,donuts,10457,True,Bronx,56,0
626,Fenwicks Bar & Grill,10,2.0,1,bars,10463,True,Bronx,62,0
627,China Wok,3,2.0,1,chinese,10468,True,Bronx,12,0
629,Golden Dragon Restaurant,2,3.0,2,restaurants,10453,True,Bronx,56,0
630,Ajo Y Oregano,8,4.0,2,latin,10458,True,Bronx,12,0
633,Papa John's Pizza,13,1.5,1,pizza,10467,True,Bronx,38,0
635,McDonald's,10,1.0,1,hotdogs,10453,True,Bronx,56,0
636,no1lucksung Chinese rest,2,3.5,1,chinese,10458,True,Bronx,12,0
640,Papa John's,10,2.0,1,pizza,10453,True,Bronx,56,0
644,Harmoni Bar & Grill,9,2.0,1,bars,10040,True,Manhattan,42,0
647,Rosarina Bakery,4,2.0,2,bakeries,10463,True,Bronx,62,0
648,Kennedy Grill & Fried Chicken,2,2.5,1,newamerican,10458,True,Bronx,12,0
649,Popeyes Louisiana Kitchen,2,1.0,1,hotdogs,10468,True,Bronx,12,0
650,7-Eleven,2,2.5,1,convenience,10458,True,Bronx,12,0
652,Dunkin',4,2.0,1,coffee,10468,True,Bronx,12,0
654,Au Bon Pain,2,2.5,1,bakeries,10453,True,Bronx,56,0
655,Rancho Los Compadres,3,2.5,1,mexican,10034,True,Manhattan,42,0
656,Kennedy Fried Chicken & Pizza,2,1.5,4,chicken_wings,10468,True,Bronx,12,0
658,JR Primos-Ii Restaurant,2,2.0,1,spanish,10034,True,Manhattan,42,0
661,Rincon Cibaeno Restaurant,2,3.0,1,caribbean,10040,True,Manhattan,42,0
665,McDonald's,8,1.5,1,hotdogs,10467,True,Bronx,38,0
666,Subway Restaurants,6,2.0,1,sandwiches,10040,True,Manhattan,42,0
670,Dunkin',3,1.0,1,coffee,10458,True,Bronx,12,0
674,NYBGTACO,1,3.0,1,mexican,10458,True,Bronx,12,0
677,Subway Restaurants,3,2.5,1,sandwiches,10463,True,Bronx,62,0
678,Papa Johns Pizza,2,1.5,1,pizza,10463,True,Bronx,62,0
685,Papa John's Pizza,2,1.5,1,pizza,10034,True,Manhattan,42,0
686,Monti Diner,4,2.0,2,newamerican,10467,True,Bronx,38,0
690,Famous Pizza Express,4,3.5,2,pizza,10463,True,Bronx,62,0
703,Belmont Cafe,2,4.5,2,restaurants,10458,True,Bronx,12,0
705,McDonald's,4,1.0,1,coffee,10453,True,Bronx,56,0
708,7eleven,1,5.0,1,coffee,10458,True,Bronx,12,0
717,Champ's Sports Bar & Grill,2,3.0,2,sportsbars,10458,True,Bronx,12,0
720,East Tremont Ave Food Market,1,1.0,1,breakfast_brunch,10453,True,Bronx,56,0
734,718 Lounge and Tapas Bar,1,1.0,1,lounges,10457,True,Bronx,56,0
737,Cafe Mogador,1154,4.5,2,moroccan,11211,True,Brooklyn,33,1
739,Sea,3060,3.5,2,thai,11211,True,Brooklyn,33,1
740,Sweet Chick,1974,4.0,2,southern,11211,True,Brooklyn,33,1
742,Williamsburg Smorgasburg - Saturday,1114,4.5,2,foodstands,11211,True,Brooklyn,33,1
745,Martha's Country Bakery,619,4.5,2,bakeries,11211,True,Brooklyn,33,1
748,Vinnie's Pizzeria,663,4.0,1,pizza,11211,True,Brooklyn,33,1
749,Fette Sau,2250,4.0,2,bbq,11211,True,Brooklyn,33,1
752,Pates Et Traditions,828,4.5,2,french,11211,True,Brooklyn,33,1
755,Sweatshop,351,4.5,2,coffee,11211,True,Brooklyn,33,1
756,Pokébāb,163,4.5,2,japanese,11211,True,Brooklyn,33,1
759,Bakeri,360,4.0,1,coffee,11211,True,Brooklyn,33,1
760,The Levee,400,4.0,1,tradamerican,11211,True,Brooklyn,33,1
762,Ako Sushi,368,4.0,2,sushi,11211,True,Brooklyn,33,1
763,El Almacen,644,4.0,2,argentine,11211,True,Brooklyn,33,1
765,Martha's Country Bakery,299,4.0,2,coffee,11211,True,Brooklyn,33,1
766,Hotel Delmano,372,4.0,3,lounges,11211,True,Brooklyn,33,1
770,St. Anselm,811,4.0,3,newamerican,11211,True,Brooklyn,33,1
771,Pearl's,522,4.0,2,caribbean,11211,True,Brooklyn,33,1
772,Celsious,67,5.0,2,laundromat,11211,True,Brooklyn,33,1
777,Fedoroff's Roast Pork,200,4.5,2,sandwiches,11211,True,Brooklyn,33,1
779,Egg,410,3.5,2,breakfast_brunch,11211,True,Brooklyn,33,1
780,Anna Maria Pizza,353,4.0,1,pizza,11211,True,Brooklyn,33,1
781,Samurai Mama,589,4.0,2,japanese,11211,True,Brooklyn,33,1
787,Davey's Ice Cream,128,4.5,1,icecream,11211,True,Brooklyn,33,1
791,Tikka Indian Grill,314,4.0,2,indpak,11211,True,Brooklyn,33,1
793,Walter Foods,499,4.0,2,tradamerican,11211,True,Brooklyn,33,1
794,Fushimi Williamsburg,630,4.0,2,japanese,11211,True,Brooklyn,33,1
795,Bagelsmith,497,3.5,1,bagels,11211,True,Brooklyn,33,1
797,Black Brick,312,4.0,1,coffee,11211,True,Brooklyn,33,1
798,Fabiane's,420,3.5,2,breakfast_brunch,11211,True,Brooklyn,33,1
799,Skinny Dennis,219,4.0,1,bars,11211,True,Brooklyn,33,1
800,Birds of a Feather,319,4.0,2,szechuan,11211,True,Brooklyn,33,1
801,Zablozki's,148,4.0,1,pubs,11211,True,Brooklyn,33,1
805,DuMont Burger,732,3.5,2,burgers,11211,True,Brooklyn,33,1
806,Kitsby,130,4.5,2,desserts,11211,True,Brooklyn,33,1
807,Luckydog,298,4.0,1,bars,11211,True,Brooklyn,33,1
808,Rosarito Fish Shack,533,3.0,2,seafood,11211,True,Brooklyn,33,1
809,My Moon,335,4.0,3,venues,11211,True,Brooklyn,33,1
813,Spuyten Duyvil,378,4.0,2,pubs,11211,True,Brooklyn,33,1
814,sweetgreen,239,4.0,2,salad,11211,True,Brooklyn,33,1
815,Crif Dogs,481,3.5,1,hotdog,11211,True,Brooklyn,33,1
817,The Whiskey Brooklyn,641,3.5,2,tradamerican,11211,True,Brooklyn,33,1
822,Allswell,372,3.5,2,newamerican,11211,True,Brooklyn,33,1
824,The Commodore,552,4.0,2,bars,11211,True,Brooklyn,33,1
825,Baci & Abbracci,298,4.0,2,pizza,11211,True,Brooklyn,33,1
831,Red Bowl,256,3.5,2,chinese,11211,True,Brooklyn,33,1
833,Quinoa Kitchen,155,4.5,2,juicebars,11211,True,Brooklyn,33,1
834,Vanessa's Dumpling House,511,3.5,1,chinese,11211,True,Brooklyn,33,1
835,by CHLOE,224,3.5,2,salad,11211,True,Brooklyn,33,1
836,Acqua Santa,260,3.5,2,italian,11211,True,Brooklyn,33,1
837,La Superior,571,3.5,2,mexican,11211,True,Brooklyn,33,1
839,Extra Fancy,358,3.5,2,newamerican,11211,True,Brooklyn,33,1
842,Cantina Royal,249,3.5,2,mexican,11211,True,Brooklyn,33,1
843,Lion's Milk,110,4.5,1,coffee,11211,True,Brooklyn,33,1
844,Dokebi Bar & Grill,373,3.5,2,korean,11211,True,Brooklyn,33,1
845,The Counting Room,208,4.0,2,newamerican,11211,True,Brooklyn,33,1
847,Bedford Cheese Shop,247,3.5,3,cheese,11211,True,Brooklyn,33,1
848,Berry Park,662,3.5,2,newamerican,11211,True,Brooklyn,33,1
850,Milk Bar Williamsburg,585,3.5,2,bakeries,11211,True,Brooklyn,33,1
851,Snacky,191,4.0,2,asianfusion,11211,True,Brooklyn,33,1
852,Mighty Quinn's,56,4.5,1,bbq,11211,True,Brooklyn,33,1
853,Trix,212,3.5,2,breakfast_brunch,11211,True,Brooklyn,33,1
854,Zen Yai Pho Noodle Bar,76,4.5,2,vietnamese,11211,True,Brooklyn,33,1
855,Fada,251,3.5,2,french,11211,True,Brooklyn,33,1
856,Iona,146,4.0,2,wine_bars,11211,True,Brooklyn,33,1
858,Taco Morelos,95,4.0,1,mexican,11211,True,Brooklyn,33,1
863,Vera Cruz,228,3.5,2,mexican,11211,True,Brooklyn,33,1
864,Roll'n Chill,46,4.5,1,icecream,11215,True,Brooklyn,11,1
865,MidiCi Neapolitan Pizza,43,4.5,2,pizza,11211,True,Brooklyn,33,1
867,Móle,284,3.0,2,mexican,11211,True,Brooklyn,33,1
868,Turkey's Nest Tavern,177,4.0,1,divebars,11211,True,Brooklyn,33,1
869,Tipsy Scoop,40,4.5,2,icecream,11211,True,Brooklyn,33,1
870,Dig,51,4.5,2,newamerican,11211,True,Brooklyn,33,1
871,Oslo Coffee Roasters,190,3.5,1,coffee,11211,True,Brooklyn,33,1
874,La Troca del Sabor,37,4.5,1,mexican,11211,True,Brooklyn,33,1
875,Wild Ginger,148,3.5,2,asianfusion,11211,True,Brooklyn,33,1
876,Dos Toros Taqueria,144,3.5,1,mexican,11211,True,Brooklyn,33,1
878,Rosa's Pizza,75,4.5,1,pizza,11211,True,Brooklyn,33,1
882,The Gutter,343,3.5,2,bowling,11222,True,Brooklyn,15,1
883,La Nonna Krispy Krust Pizza,40,4.5,2,pizza,11211,True,Brooklyn,33,1
884,Tea Bar,101,4.0,2,coffee,11211,True,Brooklyn,33,1
886,Starbucks Reserve,122,3.5,2,coffee,11211,True,Brooklyn,33,1
887,Woodhul Wine Bar,53,4.0,2,wine_bars,11211,True,Brooklyn,33,1
891,The Gibson,93,4.0,2,bars,11211,True,Brooklyn,33,1
892,The Butchers Daughter,119,3.5,2,juicebars,11211,True,Brooklyn,33,1
893,Don Panchito,52,4.0,1,mexican,11211,True,Brooklyn,33,1
894,The Craic,101,4.0,2,pubs,11211,True,Brooklyn,33,1
895,Clinton Hall & Rooftop Beer Garden,147,3.5,2,beergardens,11211,True,Brooklyn,33,1
897,Pinkerton Wine Bar,117,4.0,2,wine_bars,11211,True,Brooklyn,33,1
898,Dan and John's Wings,32,4.5,2,chicken_wings,11211,True,Brooklyn,33,1
900,Pressed Juicery,36,4.0,2,juicebars,11211,True,Brooklyn,33,1
901,Vittoria Cafe,60,4.0,1,cafes,11211,True,Brooklyn,33,1
902,Brooklyn Harvest Market,94,3.5,2,grocery,11211,True,Brooklyn,33,1
903,Soft Spot Bar,131,3.5,1,bars,11211,True,Brooklyn,33,1
905,Mizu Sushi,167,3.5,2,japanese,11211,True,Brooklyn,33,1
910,Two Boots Williamsburg,131,3.5,1,pizza,11211,True,Brooklyn,33,1
911,Nora Thai,55,4.0,2,thai,11211,True,Brooklyn,33,1
914,Gusto Latino,22,4.5,2,latin,11211,True,Brooklyn,33,1
915,Home Frite,49,4.0,1,foodstands,11211,True,Brooklyn,33,1
919,Taqueria Diana,71,4.0,2,mexican,11211,True,Brooklyn,33,1
920,Ramen Burger,108,3.0,1,foodstands,11211,True,Brooklyn,33,1
921,Glaze Teriyaki,68,3.5,2,japanese,11211,True,Brooklyn,33,1
922,Takumi Taco,36,4.0,1,streetvendors,11211,True,Brooklyn,33,1
924,Kilo Bravo,35,4.0,1,bars,11211,True,Brooklyn,33,1
939,Horses and Divorces,32,4.0,2,bars,11211,True,Brooklyn,33,1
943,Golden Years,41,4.0,2,gastropubs,11211,True,Brooklyn,33,1
945,Chocolat Michel Cluizel,28,4.0,3,chocolate,11211,True,Brooklyn,33,1
946,Savory Thai,20,4.5,2,thai,11211,True,Brooklyn,33,1
948,Joe's Busy Corner,47,3.5,1,grocery,11211,True,Brooklyn,33,1
949,Roebling Sporting Club,61,3.5,2,sportsbars,11211,True,Brooklyn,33,1
950,Puerh Brooklyn,16,4.5,2,coffee,11211,True,Brooklyn,33,1
951,La Bella Mariella II,66,3.5,1,pizza,11211,True,Brooklyn,33,1
952,Food Sing,48,3.5,1,chinese,11211,True,Brooklyn,33,1
958,Swallow Cafe,47,3.5,1,cafes,11211,True,Brooklyn,33,1
965,Lumpia Shack,24,3.5,2,filipino,11211,True,Brooklyn,33,1
968,Tacos Morales Stand,14,4.0,1,foodstands,11211,True,Brooklyn,33,1
969,BITEME Cheesecakes Smorgasburg,9,4.5,1,bakeries,11211,True,Brooklyn,33,1
974,Bedford Gourmet Food,21,3.5,1,delis,11211,True,Brooklyn,33,1
981,Old Poland Foods,9,4.0,2,bakeries,11211,True,Brooklyn,33,1
988,Golden Dragon Kitchen,19,3.5,1,chinese,11211,True,Brooklyn,33,1
991,Roll Play,6,4.5,1,vietnamese,11211,True,Brooklyn,33,1
992,Noodle Lane,9,3.5,2,noodles,11211,True,Brooklyn,33,1
993,Authentic Mexican Cuisine & American Fast Food Cart,7,4.0,1,foodstands,11211,True,Brooklyn,33,1
1000,Choncho's Tacos,15,3.0,1,foodstands,11201,True,Brooklyn,22,1
1001,Caribbean Social Club,6,4.0,1,bars,11211,True,Brooklyn,33,1
1011,Belly,6,3.5,2,korean,11211,True,Brooklyn,33,1
1013,Baby Got Back RIbs,6,3.5,2,streetvendors,11211,True,Brooklyn,33,1
1018,Eurotrash,1,5.0,1,foodstands,11211,True,Brooklyn,33,1
1053,Daniel,1579,4.5,4,french,10065,True,Manhattan,16,1
1054,Ladurée Madison Ave,1874,4.5,3,macarons,10021,True,Manhattan,78,1
1055,Quality Meats,1958,4.0,4,steak,10019,True,Manhattan,53,1
1058,Alice's Tea Cup Chapter II,1413,4.0,2,tea,10065,True,Manhattan,16,1
1059,Le Botaniste,401,4.5,2,wine_bars,10065,True,Manhattan,16,1
1060,Sprinkles New York - Upper East Side,980,4.0,2,bakeries,10065,True,Manhattan,16,1
1061,The Plaza Food Hall,642,4.0,2,food_court,10019,True,Manhattan,53,1
1062,Sarabeth's,1812,3.5,2,breakfast_brunch,10019,True,Manhattan,53,1
1063,Luke's Lobster Plaza Food Hall,448,4.0,2,seafood,10019,True,Manhattan,53,1
1064,Quality Italian,1060,4.0,3,italian,10019,True,Manhattan,53,1
1065,Nobu Fifty Seven,1187,4.0,4,sushi,10019,True,Manhattan,53,1
1066,Lady M Cake Boutique,495,4.0,2,desserts,10019,True,Manhattan,53,1
1067,Judge Roy Bean Public House,741,4.5,2,pubs,10019,True,Manhattan,53,1
1068,The Bar Room,504,4.0,2,newamerican,10022,True,Manhattan,16,1
1069,Club Macanudo,172,4.0,3,lounges,10021,True,Manhattan,78,1
1070,Philippe By Philippe Chow,690,3.5,3,chinese,10065,True,Manhattan,16,1
1071,Wafels & Dinges,175,4.5,1,waffles,10019,True,Manhattan,53,1
1072,BG Restaurant,391,4.0,3,newamerican,10019,True,Manhattan,53,1
1073,Tina's Cuban Cuisine,587,4.0,2,cuban,10019,True,Manhattan,53,1
1074,Avra Madison,275,4.0,3,greek,10022,True,Manhattan,16,1
1075,Birch Coffee,234,4.0,2,coffee,10065,True,Manhattan,16,1
1076,Vaucluse,243,4.0,4,french,10065,True,Manhattan,16,1
1077,LAVO,1027,3.5,3,italian,10022,True,Manhattan,16,1
1078,Amali,383,4.0,2,italian,10022,True,Manhattan,16,1
1079,Bel Ami,188,4.0,2,french,10065,True,Manhattan,16,1
1080,Pizza Rollio,172,4.5,2,pizza,10019,True,Manhattan,53,1
1081,Two E Bar/Lounge,147,4.0,3,lounges,10065,True,Manhattan,16,1
1082,Match 65,205,3.5,2,french,10065,True,Manhattan,16,1
1083,Brasserie 8 1/2,449,3.5,3,newamerican,10019,True,Manhattan,53,1
1085,Fig & Olive - Uptown,417,3.5,3,mediterranean,10065,True,Manhattan,16,1
1086,JoJo,149,4.0,3,newamerican,10065,True,Manhattan,16,1
1087,a.cafe,268,4.0,2,cafes,10019,True,Manhattan,53,1
1088,Loco Coco,204,4.0,2,acaibowls,10065,True,Manhattan,16,1
1089,David Burke Tavern,188,4.0,3,steak,10065,True,Manhattan,16,1
1090,The Palm Court,435,3.5,4,newamerican,10019,True,Manhattan,53,1
1091,Lilli & Loo,394,3.5,2,chinese,10065,True,Manhattan,16,1
1092,Bar Italia Madison,121,3.5,3,italian,10065,True,Manhattan,16,1
1093,Agra Restaurant,183,4.0,2,indpak,10021,True,Manhattan,78,1
1094,Ora di Pasta,180,4.0,2,italian,10019,True,Manhattan,53,1
1095,Macaron Cafe,297,3.5,2,macarons,10022,True,Manhattan,16,1
1096,Angela's Sandwich Shop,215,4.0,1,delis,10019,True,Manhattan,53,1
1097,Pembroke Room,84,4.0,3,tea,10065,True,Manhattan,16,1
1098,Dim Sum Palace,283,4.0,2,dimsum,10019,True,Manhattan,53,1
1099,The East Pole,253,3.5,3,newamerican,10065,True,Manhattan,16,1
1100,Elim Deli Cafe,86,4.5,1,delis,10065,True,Manhattan,16,1
1102,Serafina Always,330,3.0,2,italian,10065,True,Manhattan,16,1
1103,CoolMess,158,4.0,2,icecream,10065,True,Manhattan,16,1
1104,Jams,318,3.5,3,newamerican,10019,True,Manhattan,53,1
1105,Todd English at The Plaza,322,3.5,3,newamerican,10019,True,Manhattan,53,1
1107,Perrine,83,4.0,3,newamerican,10065,True,Manhattan,16,1
1108,Panda Bubble Tea,182,3.5,1,bubbletea,10065,True,Manhattan,16,1
1109,Le Pain Quotidien,272,3.5,2,bakeries,10065,True,Manhattan,16,1
1110,Majorelle,54,4.0,3,french,10065,True,Manhattan,16,1
1112,Gregorys Coffee,110,4.0,2,coffee,10065,True,Manhattan,16,1
1113,Korean Express,291,3.5,2,korean,10065,True,Manhattan,16,1
1114,Freds Madison Avenue,219,3.0,3,newamerican,10065,True,Manhattan,16,1
1115,Viand Cafe,181,3.5,2,tradamerican,10021,True,Manhattan,78,1
1116,Le Bilboquet,161,3.5,3,french,10022,True,Manhattan,16,1
1117,Sant Ambroeus Coffee Bar at Loews Regency Hotel,66,4.0,2,coffee,10021,True,Manhattan,78,1
1118,Come Prima Ristorante,83,4.5,3,bars,10021,True,Manhattan,78,1
1119,Il Mulino New York - Uptown,221,3.0,4,italian,10021,True,Manhattan,78,1
1120,Benihana,1162,3.0,3,sushi,10019,True,Manhattan,53,1
1121,Ajisai Japanese Fusion,154,3.5,2,japanese,10065,True,Manhattan,16,1
1122,Altesi Ristorante,62,3.5,3,italian,10065,True,Manhattan,16,1
1123,August,163,3.5,3,tradamerican,10065,True,Manhattan,16,1
1124,Hale and Hearty Soups,140,3.5,1,sandwiches,10065,True,Manhattan,16,1
1125,Frannie's YoArt,80,4.0,3,icecream,10019,True,Manhattan,53,1
1126,Doughnuttery,54,4.0,1,donuts,10019,True,Manhattan,53,1
1127,Ginza Japanese Restaurant,191,3.0,2,japanese,10065,True,Manhattan,16,1
1128,Mangia - 57th,218,3.5,2,sandwiches,10019,True,Manhattan,53,1
1130,Barbaresco Restaurant,91,4.0,2,italian,10065,True,Manhattan,16,1
1131,La Goulue,82,3.5,3,french,10065,True,Manhattan,16,1
1132,Vive La Crepe,79,3.5,2,desserts,10019,True,Manhattan,53,1
1133,Upper East Café,176,3.5,2,newamerican,10065,True,Manhattan,16,1
1134,Baked by Melissa,111,3.5,2,bakeries,10065,True,Manhattan,16,1
1135,Sel et Poivre,129,3.5,3,french,10065,True,Manhattan,16,1
1137,Amaranth Restaurant,89,3.0,3,mediterranean,10021,True,Manhattan,78,1
1138,Hunan House,258,3.5,2,chinese,10019,True,Manhattan,53,1
1139,Harry Cipriani,177,3.0,4,italian,10022,True,Manhattan,16,1
1140,Donohue's Steak House,89,3.5,2,steak,10065,True,Manhattan,16,1
1141,Nello,334,2.0,4,italian,10021,True,Manhattan,78,1
1142,Tartinery,59,4.0,2,french,10019,True,Manhattan,53,1
